case,record_id,video,second,frame_index,manual_overlay_review_status,notes
PR052,DOW-UAP-PR052,DOD_111719718.mp4,0,0,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,448,10752,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,449,10776,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,450,10800,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,451,10824,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,452,10848,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,453,10872,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,454,10896,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,455,10920,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,456,10944,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,457,10968,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,458,10992,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,459,11016,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,460,11040,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,461,11064,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,462,11088,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,463,11112,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,464,11136,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,465,11160,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,466,11184,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,467,11208,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,468,11232,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,469,11256,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,470,11280,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,471,11304,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,472,11328,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,473,11352,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,474,11376,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,475,11400,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,476,11424,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,477,11448,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,478,11472,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,479,11496,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,480,11520,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,481,11544,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,482,11568,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,483,11592,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,484,11616,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,485,11640,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,486,11664,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,487,11688,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,488,11712,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,489,11736,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,490,11760,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,491,11784,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,492,11808,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,493,11832,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,494,11856,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR052,DOW-UAP-PR052,DOD_111719718.mp4,495,11880,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,0,0,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,1,30,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,2,60,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,3,90,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,4,120,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,5,150,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,6,180,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,7,210,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,8,240,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,9,270,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,10,300,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,11,330,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,12,360,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,13,390,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,14,420,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,15,450,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,16,480,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,17,510,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,18,540,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,19,570,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
PR058,DOW-UAP-PR058,DOD_111719800.mp4,20,600,sampled_for_manual_sheet_review,One-frame-per-second quicklook sample; manual conclusions are recorded separately; source media not redistributed.
